listing_id,year,engine_cc,mileage_km,transmission,fuel_type,body_type,city
635f80b5-4c86-4c33-a749-6ba29c2e2d81,2002,1800,197509,Manual,Petrol,SUV,Faisalabad
c50c2cd9-104b-46b5-95d2-dae2a6862490,2023,1000,229466,Manual,Diesel,Hatchback,Karachi
b40cce30-1c7d-44cc-928b-3894abf555bd,2012,1800,149384,Automatic,Petrol,SUV,Islamabad
f749d01b-3899-4a66-abb9-2d2d1ef437cf,2023,1500,101720,Automatic,Hybrid,Coupe,Rawalpindi
1a44c1cb-cd04-404c-af1e-cdee83577705,2022,1300,200211,Automatic,Petrol,SUV,Faisalabad
ba042f16-62dd-4097-8364-99d145363a81,2002,1300,27357,Automatic,Diesel,Sedan,Faisalabad
e0698d51-44f2-4f29-b72e-aa8c95c9602f,2001,1300,43974,Manual,Diesel,Coupe,Faisalabad
6da92138-3bc4-4c1a-b2d6-dd8bbdcef7da,2002,1500,48084,Manual,Diesel,Hatchback,Lahore
9075a067-0fe3-4540-b962-b1d8d97cf09d,2011,800,207856,Automatic,Petrol,Coupe,Lahore
7ff8bbb8-0bcd-4877-9633-6365f1d59368,2009,1000,14778,Automatic,Petrol,Hatchback,Karachi
6bc487bb-b921-40ac-9ebc-7670e6d0628d,2002,800,150407,Automatic,Hybrid,SUV,Rawalpindi
bc05854f-e8c1-4c10-b49a-698f349b872a,2012,1800,2753,Manual,Petrol,Hatchback,Karachi
de77bf06-4732-435d-8ce7-c5df44eeb929,2024,1000,287731,Automatic,Petrol,Hatchback,Karachi
25719534-fc46-4f5c-b1ae-e6dca51792de,2007,800,25034,Manual,Diesel,Coupe,Lahore
aa8d9b56-1729-4542-86bd-fea71a40e21c,2001,1500,312863,Manual,Hybrid,SUV,Karachi
651fcbe9-e8ef-422c-9275-7f4da38c098b,2007,1500,820,Automatic,Petrol,Coupe,Karachi
eb8e3c2c-01ef-4c69-90b9-6e7f554b9f6b,2019,2000,44886,Automatic,Petrol,Sedan,Rawalpindi
23f689d9-6c57-4324-8373-7cfc136b0f0d,2013,800,333274,Automatic,Diesel,Hatchback,Lahore
3524443a-04a7-4312-b6c1-3a49e637eddf,2009,800,180775,Manual,Hybrid,Sedan,Faisalabad
7d6e5260-693a-4bbb-80c7-591d882f185d,2021,1300,69945,Manual,Diesel,Hatchback,Karachi
0f1598e4-1b5a-4650-9752-2c68bbd2bb11,2024,2000,243596,Automatic,Hybrid,SUV,Karachi
d3de2dd1-737a-4073-b6d9-740d517f8c18,2000,2000,239955,Manual,Diesel,SUV,Lahore
086f5773-3d73-4f5a-afc3-4699695a9375,2023,1000,21970,Automatic,Diesel,Coupe,Faisalabad
c86f09d6-13d3-4408-be7e-a183c7bef97d,2013,1300,19199,Manual,Diesel,Hatchback,Lahore
03bf11b2-2dc2-46f7-a612-6d3194e3d291,2018,1300,143244,Manual,Diesel,Coupe,Rawalpindi
2b8e9f97-ba6d-4dbf-8761-f5f23d009ce4,2021,1500,202713,Automatic,Petrol,Coupe,Rawalpindi
0d19fdaa-0324-4ccf-a110-fe4b007d55d5,2009,1800,139838,Manual,Hybrid,Coupe,Lahore
c5ba6d53-3827-409e-8677-2b9068bb2cc5,2011,1800,94611,Automatic,Diesel,Sedan,Lahore
0e60c941-1276-430d-a455-7b40cf694de3,2008,2000,155000,Automatic,Diesel,Coupe,Karachi
a091ebe8-3e00-454b-99a0-a1d23707ebbb,2020,1500,184311,Automatic,Petrol,Hatchback,Faisalabad
00926dfc-bc2e-44ec-b5df-814b04e99ffe,2011,1300,335266,Manual,Petrol,Coupe,Islamabad
04dd3e3e-6e29-41ff-a2d3-c4e7bcd2554a,2014,2000,83879,Manual,Petrol,Coupe,Lahore
037e736c-b8ad-43c1-a137-2194fcdce004,2002,800,123729,Automatic,Diesel,Coupe,Faisalabad
1f7847ba-9b33-4121-a5cc-2adceedbcf0f,1999,1800,80445,Automatic,Diesel,Hatchback,Rawalpindi
e92fe538-91bd-4dff-986f-7c93f592c49c,2022,800,300900,Manual,Hybrid,Hatchback,Rawalpindi
9bc31150-3195-4dfd-9412-babeb2ae494c,2008,2000,146113,Manual,Petrol,Sedan,Karachi
0f613cc8-8f21-4074-b877-18883d6ddce3,2013,1800,202892,Manual,Diesel,Hatchback,Rawalpindi
bdaf7ca7-16dc-409f-92d0-e13a32c4d943,2004,1800,149724,Automatic,Petrol,Sedan,Karachi
f9c2e347-3293-404d-8df1-a84bcc5bdd1f,2000,1500,90521,Automatic,Petrol,Hatchback,Islamabad
a3cd6171-cdf7-4621-b595-f262a9ddc15a,2020,800,288356,Automatic,Diesel,SUV,Karachi
7088f98e-37db-47d7-8e47-24e8d7f0909f,2023,1300,266734,Manual,Petrol,SUV,Karachi
7d69897e-863b-4dc8-bb0f-131c5fb5dbe8,2005,1500,13780,Automatic,Hybrid,Hatchback,Rawalpindi
65e9a154-f55b-4c4a-94b5-59618c06936b,2023,1800,68037,Manual,Petrol,Hatchback,Rawalpindi
33cdd8ed-1070-49ad-aa15-cbfca2fcea3e,2020,2000,250958,Automatic,Diesel,Sedan,Karachi
60136d73-5ba1-46ed-8358-20b3212d06ba,2008,2000,38883,Automatic,Diesel,Hatchback,Karachi
5623a5ac-5a86-4579-afef-553ce0108a39,2024,1800,335436,Manual,Petrol,Coupe,Faisalabad
34b9b045-9b06-465c-90de-97e1e8766625,1999,800,271634,Manual,Diesel,SUV,Karachi
4bdedf32-3ab0-4642-ae0e-a4294ac7616a,2008,2000,118211,Automatic,Hybrid,Hatchback,Lahore
1cd00f32-c85c-4827-9261-ab9e56f2c505,2006,1000,332952,Automatic,Petrol,Hatchback,Faisalabad
e7864243-5f71-4092-9ab3-4fd2cb1738a4,2015,800,263493,Manual,Hybrid,SUV,Karachi
2fa2f989-ef5b-4dad-9d01-e87e77b10f67,2019,1800,317267,Automatic,Hybrid,Sedan,Lahore
bee1ca34-5071-4300-900a-cc42d7346bbe,2000,800,336306,Automatic,Hybrid,SUV,Faisalabad
21e63faf-3aaf-44d8-9dd4-29f7bd0a5a93,2011,1800,335015,Manual,Diesel,Hatchback,Islamabad
90a1d384-fadd-4a7f-81ce-bc74e6479b42,2013,1000,212909,Automatic,Diesel,Sedan,Lahore
69a32698-69ff-49de-b634-3c8d0e72610b,2003,1500,217905,Automatic,Diesel,SUV,Islamabad
5e5bc986-970e-4a54-bae2-b4f32a69c2e7,2017,1000,163883,Automatic,Hybrid,Hatchback,Rawalpindi
92b5dc84-e655-4036-85cc-9dd8a7d7c69d,2002,1300,269997,Manual,Diesel,SUV,Rawalpindi
30014a08-0255-4323-998c-742086e36d12,2001,1300,235717,Manual,Petrol,Sedan,Lahore
d118b028-428f-4f38-a0d6-75cc90ea0d30,2007,1500,322635,Automatic,Petrol,SUV,Islamabad
24c6c70a-0e5d-4c28-9ea8-d6a5ac0de937,2016,2000,163952,Manual,Petrol,Coupe,Faisalabad
5f288381-75ae-470b-b52b-3734d46ba860,2012,1500,161764,Automatic,Petrol,Sedan,Rawalpindi
1316bf51-a9d9-4d90-84d0-4c7c7d6ff4f7,2014,1500,126211,Manual,Hybrid,Hatchback,Lahore
2ad990f1-8074-4e02-b81b-7238ad188bf6,1999,1300,259467,Automatic,Diesel,Sedan,Lahore
2036eadc-330a-4698-9f4a-71a00aa0c22a,2011,1000,138659,Automatic,Diesel,Hatchback,Lahore
746d1062-3bc2-478d-865a-0c5e105ed2bb,2010,800,298991,Manual,Diesel,Hatchback,Lahore
2108d51f-a837-4394-a2a3-17e5e8fb63c5,2010,1800,236115,Automatic,Hybrid,Sedan,Karachi
c652f52f-0c95-4bf3-8beb-76ec2ad96352,2001,1500,195663,Automatic,Hybrid,Hatchback,Karachi
0e2f4ed9-209a-43d8-9d92-945a5500741f,2004,1800,266926,Automatic,Hybrid,Sedan,Lahore
ea1090b0-0d41-441c-8a57-0126b8fc1265,1999,1000,174609,Automatic,Hybrid,Coupe,Karachi
36f21d8b-51cf-4610-bdc1-8986d5620161,2017,1800,73285,Automatic,Hybrid,Hatchback,Karachi
e1cfe6c3-6c2b-4c48-bb95-b98a4ef93208,2010,1800,156884,Automatic,Hybrid,Coupe,Faisalabad
ec7547f8-655f-4e4d-ac89-a41a16c58693,2007,1500,8722,Automatic,Diesel,Sedan,Rawalpindi
61e94954-3780-4de0-ac62-c9f9402e9bce,2016,1300,329913,Manual,Hybrid,Coupe,Islamabad
54c8b99d-58a8-4da1-a3d7-082ccf9d530e,2018,1800,302846,Manual,Hybrid,Sedan,Faisalabad
6e60cac2-c55b-43f5-9951-0252d8abf1d4,2013,1000,274848,Automatic,Petrol,SUV,Lahore
74e7b537-3436-4380-ba09-8dc28c319c10,2016,2000,57616,Manual,Petrol,Coupe,Islamabad
e5e9ed35-ae11-4fc8-970f-936506f5a795,2011,1000,216510,Manual,Diesel,Coupe,Lahore
31375b0a-03c5-48a1-bbed-f31696d8d9d0,2020,1000,271939,Manual,Hybrid,Hatchback,Rawalpindi
60a92892-1819-4ca9-8631-9b9b0ec921aa,2014,1500,164496,Manual,Diesel,Hatchback,Faisalabad
32b79116-78f4-4048-9210-1d1e4e2534de,2009,2000,337279,Automatic,Hybrid,Coupe,Karachi
e9546d0b-f9cd-413c-93ab-3e4481f52af3,2005,1300,292598,Automatic,Petrol,Hatchback,Islamabad
dff3dcf7-b6b3-451f-a2b0-eb986b91f03a,2020,1000,256378,Automatic,Diesel,Hatchback,Faisalabad
7824e87d-c9a5-454b-adab-4b6b7d4a8ce4,2023,2000,143370,Automatic,Petrol,Coupe,Rawalpindi
4a5b6df4-5403-4092-a088-07d24833c525,2024,1300,76795,Automatic,Petrol,Hatchback,Lahore
d957b7e2-1600-4377-be64-df9a47bf8f5b,2009,1500,343918,Automatic,Hybrid,Coupe,Karachi
274dd5a7-890d-4c3d-a7b3-31b7a2013449,2004,1800,142151,Automatic,Petrol,Sedan,Faisalabad
0196e8a1-6dd1-41f8-a84c-e4fadf57de03,2021,1800,125452,Manual,Petrol,SUV,Karachi
0fbda960-6a76-447e-827b-12972bac30bb,1999,800,216688,Automatic,Hybrid,Coupe,Lahore
12021b28-aa5a-4e02-9693-c8d90af1bbbf,2019,1000,2716,Manual,Diesel,Coupe,Rawalpindi
a12ff0d2-df6c-4851-ac88-83f37d3fc678,2018,1000,150599,Automatic,Diesel,Sedan,Lahore
1d7a025a-df85-4a9d-83c4-d72106523abb,2018,1800,121750,Manual,Petrol,Coupe,Karachi
302b95cd-fc55-4221-bdb8-8623be1d81bd,1999,1500,259723,Manual,Hybrid,Hatchback,Lahore
ca9b8575-d408-4cec-a27a-545924b2e064,1998,1300,297775,Manual,Diesel,Hatchback,Rawalpindi
37e53fd5-92fd-4f8e-91a2-809af1b784a3,2018,1800,274893,Automatic,Petrol,Coupe,Islamabad
4c8d1e67-2e04-4327-aa01-9792c51c4860,2004,800,173373,Manual,Hybrid,Coupe,Islamabad
6af6f9df-762f-4d87-99c9-80060aa26f9e,2020,1000,7384,Automatic,Diesel,SUV,Karachi
5fe12bf2-b621-4f32-8a68-1ef1ac83d955,2017,2000,212593,Automatic,Hybrid,Hatchback,Lahore
93e76965-4d80-4652-84fa-815bc00d8723,2010,2000,50009,Manual,Petrol,Coupe,Islamabad
b22403dd-88cb-46f2-a3ee-6f763df6fca5,2005,800,136726,Automatic,Petrol,Coupe,Islamabad
a0f34212-8590-4725-8c26-ca41b841b40f,2008,1300,305377,Manual,Diesel,Hatchback,Karachi
39156cd2-d3c0-487c-b451-f3c1e102e826,1999,2000,61983,Automatic,Diesel,SUV,Rawalpindi
f249a308-a091-45bd-acdc-f61d3be7b38e,2019,1800,163042,Manual,Hybrid,Hatchback,Islamabad
a19fa409-6202-42ef-803f-325859e84163,2017,1000,114886,Manual,Diesel,SUV,Rawalpindi
326b3734-bb19-4ed3-b500-1050984396df,2021,1800,195887,Automatic,Hybrid,Coupe,Faisalabad
c344ecaa-2ad8-4b10-97b1-39bc8148de1e,2023,2000,114510,Manual,Hybrid,Sedan,Faisalabad
14433a56-0b4c-47ad-a95d-f19b9d217f90,2012,1800,189679,Manual,Hybrid,Sedan,Lahore
ac21e389-b314-4af9-8836-c4873445b5a9,2024,1800,265020,Manual,Hybrid,SUV,Karachi
3a9e952c-553d-466e-ba0a-8c322884eac9,2008,1800,231651,Manual,Hybrid,SUV,Faisalabad
a3905561-aed9-4d10-85dd-6d199434a263,2013,800,267583,Automatic,Petrol,Coupe,Karachi
b4a778a4-9ef0-4db8-9fe0-60eca2341055,2014,1500,239493,Manual,Hybrid,Coupe,Islamabad
06bce687-d5b7-4760-9f3d-03228830094b,2021,800,207591,Automatic,Petrol,SUV,Faisalabad
0fcaa504-cf6b-4947-98e1-7d8697f1218c,2000,800,222139,Automatic,Hybrid,Sedan,Faisalabad
b4388d26-666d-4bdc-b0fe-9e121e72ca67,1999,800,247501,Manual,Diesel,Coupe,Karachi
fdc6faa5-e60c-4e21-a884-0529ec2fd6b2,2022,1000,336343,Automatic,Diesel,Coupe,Rawalpindi
3dafdcb7-b858-46cb-9b57-d8acaf120e26,2010,1500,42074,Manual,Hybrid,Hatchback,Lahore
99574fe5-3aef-4b41-83d2-5866a5d3e8be,2003,1800,206075,Manual,Hybrid,SUV,Lahore
06151c20-8911-4e50-8be0-bf920d9481b7,2022,800,156428,Automatic,Hybrid,Coupe,Faisalabad
2fd3c0af-3fb8-4439-8717-3172758d74fa,2010,1000,129767,Automatic,Diesel,SUV,Islamabad
adfbc9e9-5142-4857-9791-fa9ac5c0b85a,2004,2000,59163,Manual,Hybrid,Coupe,Faisalabad
748bebe4-ae73-4285-94ed-37df17d70f77,2022,800,126178,Manual,Petrol,Sedan,Faisalabad
0a29bafe-561c-4418-a200-99f1859ae3f1,1999,1500,313411,Manual,Petrol,Sedan,Rawalpindi
6eae58e7-03a4-4f50-b680-1b06c14ab58c,2012,1000,282989,Manual,Petrol,SUV,Faisalabad
7b91ebba-cbff-41d6-931c-70ddc9c64a77,2007,1000,302047,Automatic,Hybrid,Hatchback,Karachi
98c98696-425b-42e8-aeee-2a114f5796bf,2007,1000,346141,Manual,Diesel,Hatchback,Islamabad
45938678-44ed-429d-9f7f-70c318985efd,1999,1800,310203,Manual,Hybrid,Coupe,Faisalabad
834a5c48-16b1-48bd-98da-955c6b046097,2013,800,180572,Automatic,Hybrid,Hatchback,Rawalpindi
65d1cdc4-27d2-478e-929e-23273883adde,2011,1000,157227,Automatic,Petrol,Coupe,Karachi
c01bbc4a-a1b4-4067-a85d-65fbeae3b767,2005,1300,75681,Automatic,Petrol,Coupe,Rawalpindi
b0cd228b-3129-4686-948f-68a2b05607a8,2015,1800,70303,Automatic,Petrol,Hatchback,Karachi
f88be550-8c30-49a0-8732-121084bd70b7,2008,2000,41455,Automatic,Diesel,Sedan,Faisalabad
5fe93840-4d8f-4c0f-809a-9843df8bc9ea,2021,1000,27020,Automatic,Diesel,Sedan,Lahore
b7475ea8-bc5e-488d-b505-83ce56220375,2004,1800,292998,Manual,Diesel,SUV,Islamabad
39229e50-e44a-4123-adfb-e7bdfe31b92c,2007,800,111048,Manual,Hybrid,Sedan,Rawalpindi
08ad4d92-0cfa-4d84-a10c-7819bdeb43b4,2005,2000,316880,Manual,Diesel,SUV,Faisalabad
74d7df51-613a-41da-8003-e753cba74811,2008,1300,199576,Automatic,Hybrid,Hatchback,Islamabad
d10b5dbb-03a4-4d49-8866-b9b2161df8a9,2006,1300,268863,Automatic,Diesel,Sedan,Rawalpindi
2363c3ba-157a-4e2c-82aa-adac916ec3cf,2022,1300,106497,Automatic,Diesel,Coupe,Lahore
40c195e1-5ec6-477b-b904-304b2971400b,2016,1000,76505,Manual,Diesel,Coupe,Islamabad
c04008db-137c-4329-b7c2-ddfcf06133ae,2002,1000,172944,Manual,Diesel,SUV,Rawalpindi
90af5a86-6139-42d7-b48c-1100eb41b293,2015,2000,176980,Automatic,Diesel,Coupe,Rawalpindi
eb2f427f-164f-489e-ad3d-dd695ca4e609,2003,2000,184641,Manual,Petrol,Coupe,Karachi
3af59c8d-cc1c-4728-bdd5-6d4720cc9349,2015,2000,30792,Manual,Petrol,Sedan,Lahore
56f10d1f-5f54-4ad8-9d9c-0c430a186e56,2011,1000,330669,Manual,Petrol,SUV,Lahore
d2cf6b62-95b6-48c3-9b61-776892a2fc6e,2004,1800,239080,Automatic,Petrol,Coupe,Rawalpindi
238cabdc-a42f-4137-bd5d-3d053da137ef,1998,800,279032,Automatic,Petrol,Sedan,Faisalabad
d5c16820-11fb-4702-b8a0-47ba5be7c9f5,2021,1300,280881,Automatic,Petrol,Coupe,Karachi
121ff645-0e9e-46e2-a669-715b7733e4b4,2001,800,274928,Manual,Petrol,SUV,Faisalabad
636a3d53-cfe4-4aef-8437-6abc47fd6836,2014,1300,185829,Automatic,Diesel,Sedan,Islamabad
f64c876a-80bd-42ff-b2d4-6ea08d9e4988,2010,1500,296223,Manual,Hybrid,SUV,Islamabad
0496c541-8d5f-474e-a10f-e830cc99e501,2019,800,342745,Manual,Petrol,Coupe,Rawalpindi
0741edca-52a8-44ea-9e88-9b8ea615eda1,2010,1800,249563,Manual,Hybrid,Sedan,Karachi
9f327ba4-82bc-4dc1-9302-a056382495b6,2000,1500,227493,Automatic,Hybrid,Sedan,Faisalabad
f8ddda43-42e7-4d46-8a1f-e0b4f7e705d9,1999,1000,110843,Automatic,Diesel,Sedan,Lahore
6964bc7c-019c-4822-9920-3da05f830d91,2019,1300,284704,Manual,Petrol,Hatchback,Lahore
cef493df-51b1-4d04-810e-4089e2c0596b,2004,1800,75597,Automatic,Petrol,Hatchback,Karachi
83e83ae4-cf30-4860-8fcc-0a260c55f332,2016,1000,297111,Automatic,Hybrid,Hatchback,Rawalpindi
cd31209c-5402-4701-a968-a29eba85f735,2022,2000,73374,Manual,Hybrid,Hatchback,Lahore
c0c7a69f-1c15-42db-9d2b-0da203261147,2001,1500,121710,Manual,Diesel,Coupe,Islamabad
abc58604-dcd7-44db-829e-35a846243905,1998,2000,143302,Automatic,Diesel,SUV,Islamabad
18add08c-e309-4ce5-b771-e6fff5580c95,2015,1500,226412,Manual,Hybrid,Coupe,Lahore
072f9a49-b2d7-4073-8f90-74a76067816d,2022,1800,154863,Manual,Hybrid,Sedan,Lahore
d9e4ef2e-945a-4679-91a4-b07047972c86,2006,1000,199229,Manual,Hybrid,Coupe,Islamabad
4e52c2f6-8e81-4dca-a726-a1b37607919f,2009,800,47983,Manual,Diesel,Coupe,Islamabad
bf829c53-a4c2-4f0a-889f-d5a249547696,2022,1300,53598,Manual,Petrol,SUV,Rawalpindi
694ce433-41df-4a35-aaad-7ef3ba93c3a3,2012,1800,290843,Automatic,Petrol,Sedan,Lahore
30a4a5ca-6355-4d68-9022-e1649fb33311,2009,1800,48792,Automatic,Diesel,Sedan,Islamabad
e3ff3645-7fdd-474f-9c8c-d3887e5c19da,2011,1500,44406,Manual,Hybrid,SUV,Rawalpindi
9c6c62ec-723f-4dce-8fa9-dd8581bdb768,2003,1000,140990,Automatic,Diesel,Coupe,Karachi
12e6b570-d01e-4923-9a7b-99aebd7c66ad,2000,1000,227895,Automatic,Diesel,Hatchback,Rawalpindi
474edec1-3485-458e-be00-ad542a31d6d8,2023,800,189333,Automatic,Petrol,Coupe,Faisalabad
c4642693-ae68-491d-91bf-a648b0882ebc,2017,1000,240051,Manual,Petrol,Hatchback,Lahore
7ddc34c1-59e9-4b46-b9a9-d42e2756cc3e,2010,1300,325159,Automatic,Diesel,Coupe,Islamabad
4343d241-793e-447e-b553-cfacbe8c1402,2011,2000,311633,Manual,Diesel,Hatchback,Faisalabad
f9add8f2-4144-43d5-b09a-64b4943a4156,2020,1000,251139,Automatic,Petrol,Coupe,Islamabad
0ba583da-e7df-4490-8779-faa3fdaccbd8,2007,2000,331823,Automatic,Hybrid,SUV,Islamabad
6cfb868c-c7e0-46fd-8611-b411d571ee2a,2010,1300,206011,Automatic,Petrol,SUV,Faisalabad
45e40f28-f365-4c4c-97bc-9b6e50e39915,2015,1000,288410,Manual,Hybrid,Coupe,Karachi
e7071932-57db-461d-9f6f-9b751490ed6c,2012,1300,36259,Automatic,Hybrid,Coupe,Karachi
ea27c203-7ad0-495f-a4c5-b2f3b1b6ac69,2018,1300,126888,Automatic,Hybrid,SUV,Rawalpindi
92620f93-0735-41f3-8f34-6f955765659a,2023,1500,38779,Automatic,Hybrid,Coupe,Faisalabad
d06cf2ca-e36e-4ba7-943e-4105c5339140,2010,1800,265610,Automatic,Hybrid,Sedan,Islamabad
e1391163-da5b-43a0-8932-c086c504e4af,2020,1800,311332,Manual,Petrol,SUV,Islamabad
abafa35c-745f-4d38-822d-9d2e1e26c30b,2003,2000,321219,Manual,Hybrid,Coupe,Islamabad
fc49ef51-495b-413c-9a73-7d3adf82bdc7,2023,1500,55545,Manual,Petrol,Hatchback,Karachi
06e7b01b-7547-401f-a7f1-50c14043ea0b,2014,2000,271999,Manual,Diesel,Hatchback,Rawalpindi
db928ee2-f7b5-40fb-abcb-ae190a3b517d,2012,2000,308590,Manual,Diesel,Sedan,Rawalpindi
8979c0a7-7159-41e0-8668-0830492d1ffe,2001,1300,218090,Manual,Petrol,SUV,Islamabad
b4197479-2b79-43fd-9185-2d2470a15604,2007,1300,238725,Manual,Hybrid,Coupe,Islamabad
7b61d9f2-2d10-4edb-84d5-cd26464c9071,2013,800,229725,Automatic,Diesel,Sedan,Islamabad
085fffe8-d2e2-450a-a024-693ffd26f783,1999,2000,60337,Manual,Diesel,Sedan,Karachi
6b71911b-e9bf-4f53-b9c8-1d7c01f8291e,2021,1000,270529,Manual,Hybrid,SUV,Islamabad
46852f06-796e-4253-8c76-d9b3030a79f1,2015,1500,242249,Manual,Diesel,SUV,Karachi
d6231a5d-2a73-48b6-94ec-f13071687366,2018,2000,226562,Automatic,Petrol,SUV,Rawalpindi
110f0ebd-d7f4-4ac2-bfa8-9ddfb92d1588,2016,1500,203861,Manual,Hybrid,SUV,Karachi
29345bc1-6674-4e81-a334-b1817fc45439,2006,2000,32801,Manual,Hybrid,SUV,Islamabad
792dea9d-3a53-45ea-a61e-ddcf77621e43,2008,1000,239888,Manual,Diesel,Coupe,Faisalabad
c0ae43c3-67fa-4166-9216-eee1d81c9322,2018,1300,312984,Automatic,Hybrid,Coupe,Faisalabad
feaabfef-25ce-4d01-acd8-7d0b564a9459,2001,1300,184541,Automatic,Hybrid,SUV,Islamabad
1427403b-8649-4722-9f70-e44b2fdb8795,2017,1800,44434,Manual,Diesel,Sedan,Karachi
6007c317-bed4-4300-a56f-0ad9cf55ead4,2007,800,95968,Automatic,Hybrid,SUV,Faisalabad
14791a9a-e0c4-4843-87b0-dd7c70f4ab6a,2010,1500,312698,Manual,Hybrid,Coupe,Rawalpindi
102d6da0-2bb2-4bf0-9dda-864628fa318b,2003,1500,333185,Manual,Hybrid,SUV,Rawalpindi
f21b3c74-fd3c-4f09-8c86-63781bc21cff,2007,1000,98093,Automatic,Diesel,Sedan,Islamabad
b09044b9-8eff-44e3-b677-c66fbbac6ee8,1998,1500,71583,Manual,Diesel,Coupe,Rawalpindi
9aea46da-3b38-49d1-a76b-ee31e0d1de42,2019,1500,217910,Automatic,Diesel,SUV,Lahore
5fcb37fb-3bfa-453d-b6c8-c15d981a4693,2016,800,115620,Automatic,Petrol,Hatchback,Karachi
b2f65f84-c74f-4c01-9af0-adf147f27a6d,2015,1300,88189,Automatic,Hybrid,Coupe,Faisalabad
49c9d7c3-1bfa-483d-aa58-f8e184cf6e21,2014,800,300267,Manual,Diesel,Hatchback,Faisalabad
e0664b78-f222-48cb-b3f7-55c5832ad872,2024,800,231403,Manual,Diesel,Sedan,Karachi
33632811-7e44-404b-8a35-21935816b2a2,2007,800,235789,Automatic,Diesel,Sedan,Rawalpindi
5eb14886-14a4-41b2-b73a-cf0cf0924361,2001,1000,110036,Automatic,Hybrid,Coupe,Karachi
0ef466a2-7f38-4d6f-b5c9-5fe0794707e9,2017,1000,108328,Manual,Petrol,Hatchback,Faisalabad
894741f2-3ce0-44ab-872e-6661c09458da,2006,1800,282469,Manual,Diesel,Hatchback,Islamabad
787f0ab8-dc5e-4b7c-bfd5-812cc22d309f,2016,1300,269701,Manual,Petrol,Coupe,Lahore
cb27f126-90a8-4590-9685-0681b5c4fe1e,2006,2000,66525,Manual,Petrol,SUV,Islamabad
83722f48-d26a-4389-a4f1-37c46fc8359b,2024,1000,205888,Automatic,Petrol,Hatchback,Rawalpindi
04e2d5ad-34fe-4d66-ba1b-e6595a5f0ad1,2010,1500,39592,Manual,Diesel,Hatchback,Islamabad
b8026dcb-2185-49cd-9911-3ed0b0ccd7b4,2012,1500,171593,Manual,Hybrid,Sedan,Rawalpindi
ec736f69-e08c-4284-8dda-c6e137ec8a01,2018,2000,187811,Manual,Hybrid,Coupe,Karachi
ffd0f458-0d15-4977-9359-fb16691a6328,2011,1000,259373,Automatic,Diesel,Hatchback,Islamabad
e0eaddb2-b423-45ea-9668-c759f1df9d53,2015,1800,68468,Automatic,Diesel,Sedan,Lahore
43f28855-bf01-4ede-b34e-eef82eb46f42,2001,2000,240953,Manual,Petrol,SUV,Rawalpindi
dc44b34f-01b4-4b90-a424-bbc6b3ec6174,2012,800,224290,Manual,Hybrid,SUV,Islamabad
4f0755bf-26e8-41eb-91fb-53bd36c61706,2003,1300,48937,Automatic,Diesel,Sedan,Islamabad
8392dc68-4733-4401-aba6-85312778dcab,2019,2000,86782,Manual,Diesel,Hatchback,Karachi
c0a7c4ba-ae5b-4732-a32e-0aa59a63ae14,2011,2000,47814,Manual,Petrol,SUV,Rawalpindi
f1052444-07cc-40b6-a356-c31eede80029,2000,1000,311259,Manual,Hybrid,Coupe,Lahore
45d92abb-0d54-4b17-9bd4-0e6ebcdb17f9,1998,2000,180131,Manual,Diesel,SUV,Rawalpindi
34562a97-4134-4398-8e31-45100ae14ae3,2000,1000,200838,Manual,Hybrid,Sedan,Lahore
9ddb3ea6-e4ce-4ba7-8993-77cc8c7d4df9,2008,1300,156895,Manual,Diesel,SUV,Karachi
d69ac003-b8fa-4cb6-ba62-5f50c1719ea4,2000,1800,295326,Manual,Hybrid,SUV,Rawalpindi
c6665613-c182-40e2-821c-0046ff287277,2009,2000,111702,Manual,Diesel,Coupe,Karachi
8e0e72db-5417-48bc-8c18-d0c4481fd747,2000,800,73407,Manual,Hybrid,Coupe,Islamabad
1b522c9b-cc46-4499-9b4d-774b75754c41,2011,1300,73311,Manual,Diesel,Sedan,Karachi
7636c21e-79eb-4840-bed6-29df8ac4c22d,2015,1800,314576,Automatic,Hybrid,Sedan,Islamabad
9c0b6230-6166-4ae1-bfde-26c5580662de,2004,1800,318204,Manual,Hybrid,Coupe,Islamabad
8d11693e-59ca-4df6-abc8-2b3501c18329,2018,800,125483,Automatic,Diesel,Sedan,Karachi
026b833a-4689-4bce-8e4e-2894d5aa439b,2013,2000,311390,Manual,Hybrid,Sedan,Islamabad
eb808672-8241-40cf-b98b-c3036b6f8d5b,2008,1000,202814,Automatic,Diesel,SUV,Rawalpindi
4c1e390c-5205-4b6a-8619-9a4d818aea5a,2022,800,8750,Manual,Petrol,Hatchback,Karachi
14ac9a77-892d-4b52-8c13-e7acc5122b1b,1999,800,208653,Automatic,Hybrid,Coupe,Rawalpindi
19cbbe91-775e-435f-b55f-adb7cf219619,2020,1500,43215,Manual,Diesel,Sedan,Islamabad
cd2aed2e-cca8-4e3f-bdbc-e1a3353a2301,2000,1800,106534,Manual,Hybrid,Hatchback,Rawalpindi
5bbdbef2-dc30-4374-a186-6c828b2f4065,2016,2000,340703,Manual,Diesel,Coupe,Karachi
1c620f99-c6dd-4ba2-a88f-d0b261dcaf2c,1999,1000,45200,Automatic,Petrol,Coupe,Faisalabad
